instrument_id,price,is_buy,timestamp_ns,signal_mask
1,172.243,0,188611447094750,2
3,188.246,0,188611447096541,2
4,194.834,1,188611447097666,7
5,113.465,1,188611447098708,2
6,179.452,0,188611447099708,2
7,143.749,1,188611447100708,2
8,109.388,1,188611447101750,3
9,114.408,1,188611447102791,2
0,178.172,0,188611447103791,2
2,122.737,1,188611447105625,2
3,128.519,1,188611447106666,2
5,171.127,1,188611447108458,6
6,119.47,1,188611447109458,2
8,199.489,0,188611447111250,2
0,190.095,0,188611447113083,2
1,105.674,1,188611447114166,3
2,130.579,1,188611447115333,2
3,168.321,0,188611447116458,2
4,195.546,0,188611447117541,2
5,169.437,0,188611447118625,2
6,120.068,1,188611447119666,2
7,110.239,1,188611447120791,2
9,103.306,1,188611447122750,2
0,114.58,1,188611447123958,2
2,125.44,1,188611447125875,2
4,193.721,0,188611447127875,2
6,124.18,1,188611447129750,6
7,129.244,1,188611447130833,2
9,157.158,0,188611447132708,2
0,178.254,0,188611447133750,2
1,122.506,1,188611447134833,2
2,115.32,1,188611447135916,2
3,188.324,0,188611447137000,2
6,124.323,1,188611447139583,6
7,135.845,1,188611447140583,6
8,123.874,1,188611447141666,2
2,167.919,0,188611447145125,2
3,109.095,1,188611447146250,2
4,190.145,0,188611447147333,2
6,153.706,1,188611447149083,4
7,150.185,1,188611447150000,4
8,182.439,0,188611447151083,2
9,172.468,0,188611447152083,2
1,165.965,1,188611447153958,6
2,197.832,1,188611447155041,7
3,105.417,1,188611447156083,2
4,198.187,1,188611447157166,6
5,181.199,0,188611447158250,2
6,188.232,1,188611447159291,6
7,115.537,1,188611447160375,2
8,109.612,1,188611447161416,2
9,110.786,1,188611447162458,2
0,183.27,1,188611447163416,6
1,171.496,1,188611447164416,6
2,105.841,1,188611447165458,2
3,186.652,0,188611447166458,2
4,148.233,1,188611447167458,2
5,127.755,1,188611447168500,2
6,177.758,0,188611447169541,2
8,115.419,1,188611447171416,2
0,141.992,1,188611447173333,2
1,125.909,1,188611447174375,2
2,184.565,0,188611447175458,2
3,126.876,1,188611447176500,2
4,141.845,1,188611447177541,2
5,122.779,1,188611447178625,2
7,182.593,1,188611447180458,6
8,177.843,1,188611447181500,6
9,186.176,1,188611447182541,6
0,195.999,0,188611447183583,2
2,107.782,1,188611447185458,2
3,133.368,1,188611447186500,2
5,123.816,1,188611447188291,2
7,194.273,1,188611447190125,6
8,179.07,1,188611447191125,6
0,141.754,1,188611447193000,2
1,104.364,1,188611447195750,2
3,167.507,1,188611447197583,6
4,131.54,1,188611447198666,2
5,112.833,1,188611447199708,2
6,173.197,0,188611447200833,2
7,180.413,0,188611447201875,2
8,137.935,1,188611447202916,2
0,128.736,1,188611447204791,2
1,119.626,1,188611447205875,2
2,133.634,1,188611447206791,4
3,127.094,1,188611447207875,2
6,124.38,1,188611447210583,2
7,127.17,1,188611447211541,2
8,105.139,1,188611447212541,2
1,136.641,1,188611447214958,4
2,152.634,1,188611447215791,4
5,121.955,1,188611447218458,2
7,112.947,1,188611447220375,2
9,173.947,0,188611447222125,2
0,198.726,1,188611447223125,6
3,114.309,1,188611447225791,2
4,118.269,1,188611447226791,2
5,154.951,0,188611447227833,2
6,157.265,1,188611447228708,4
1,168.563,0,188611447232916,2
3,195.74,0,188611447234791,2
4,137.406,1,188611447235833,2
5,171.374,1,188611447236916,6
6,114.363,1,188611447237916,2
7,167.017,1,188611447238958,6
0,197.062,0,188611447241625,2
1,169.097,1,188611447242666,6
2,181.812,0,188611447243666,2
3,179.986,0,188611447244708,2
4,113.265,1,188611447245708,2
5,173.34,1,188611447246708,6
6,113.63,1,188611447247791,2
7,198.199,1,188611447248875,6
8,114.579,1,188611447249875,2
9,160.639,0,188611447250958,2
0,135.304,1,188611447252041,2
1,113.129,1,188611447253166,2
2,160.752,0,188611447254208,2
4,166.473,0,188611447255958,2
6,187.214,0,188611447257791,2
9,125.786,1,188611447260416,2
0,183.271,0,188611447261541,2
2,184.584,0,188611447263458,2
4,193.165,1,188611447265291,6
5,190.105,0,188611447266291,2
6,127.294,1,188611447267333,2
7,139.124,1,188611447268500,2
8,187.366,1,188611447269541,6
9,188.921,0,188611447270541,2
0,135.173,1,188611447271583,2
1,189.539,1,188611447272583,6
2,191.974,1,188611447273625,6
3,193.636,0,188611447274666,2
4,113.597,1,188611447275708,2
5,117.745,1,188611447276750,2
6,105.698,1,188611447277833,2
8,127.925,1,188611447279708,2
9,100.943,1,188611447280750,2
0,187.628,0,188611447281791,2
1,120.505,1,188611447282833,2
3,191.531,0,188611447284833,2
6,108.042,1,188611447287541,2
7,198.716,1,188611447288625,6
8,189.858,0,188611447289666,2
9,107.67,1,188611447290750,2
0,136.254,1,188611447291791,2
1,171.921,0,188611447292791,2
2,139.092,1,188611447293750,2
4,146.31,1,188611447295375,4
5,152.59,1,188611447296291,4
6,115.918,1,188611447297375,6
7,117.8,1,188611447298416,2
9,118.52,1,188611447300250,6
1,182.945,1,188611447302041,6
2,188.971,0,188611447303125,2
3,125.081,1,188611447304166,2
5,163.089,1,188611447305875,4
6,109.912,1,188611447306958,2
8,185.526,0,188611447308833,2
9,148.831,1,188611447309791,4
0,106.753,1,188611447310833,2
3,112.431,1,188611447313458,2
5,135.546,1,188611447315333,2
7,139.742,1,188611447317250,2
9,181.861,1,188611447319166,6
0,193.709,0,188611447320208,2
1,175.629,0,188611447321333,2
2,102.905,1,188611447322416,3
3,140.019,1,188611447323416,2
4,128.045,1,188611447324458,2
5,191.927,0,188611447325500,2
6,140.14,1,188611447326541,6
7,106.225,1,188611447327541,2
8,122.321,1,188611447328583,2
9,189.115,1,188611447329666,6
2,193.971,0,188611447332333,2
3,117.709,1,188611447333416,2
5,177.594,0,188611447335291,2
7,134.895,1,188611447337166,2
8,174.959,0,188611447338208,2
9,198.02,1,188611447339291,6
0,104.113,1,188611447340333,2
1,174.618,0,188611447341375,2
3,103.336,1,188611447343250,2
4,172.541,1,188611447344333,6
7,167.464,1,188611447347083,6
8,194.876,1,188611447348125,6
9,184.516,0,188611447349166,2
0,122.476,1,188611447350291,2
1,129.368,1,188611447351375,2
2,144.062,1,188611447352416,2
5,188.882,0,188611447355125,2
7,194.162,1,188611447357000,6
9,184.334,0,188611447358875,2
0,117.606,1,188611447359916,2
1,199.524,0,188611447361000,2
2,117.984,1,188611447362041,2
3,192.857,1,188611447363041,6
4,111.298,1,188611447364083,2
5,122.633,1,188611447365125,2
7,130.928,1,188611447366958,2
9,130.191,1,188611447368833,2
0,104.426,1,188611447369916,2
4,188.291,1,188611447373500,3
5,118.631,1,188611447374625,2
6,169.016,1,188611447375750,7
7,107.161,1,188611447376958,2
8,174.107,1,188611447377833,4
9,125.535,1,188611447378875,2
0,116.125,1,188611447380041,2
1,130.883,1,188611447381083,2
2,177.357,1,188611447382125,6
3,157.363,0,188611447383208,2
4,102.52,1,188611447384458,2
5,180.419,0,188611447385541,2
6,148.707,0,188611447386666,2
7,168.752,0,188611447387791,2
8,199.974,1,188611447388916,6
0,161.83,1,188611447390833,6
2,110.822,1,188611447392666,2
3,179.344,1,188611447393708,6
4,186.552,0,188611447394666,2
5,199.358,1,188611447395708,6
8,188.386,0,188611447398458,2
9,150.053,1,188611447399541,2
0,183.07,1,188611447400541,6
2,170.29,0,188611447402375,2
4,118.42,1,188611447404291,2
6,148.723,0,188611447406125,2
7,183.651,0,188611447407208,2
9,101.46,1,188611447409083,2
0,187.682,1,188611447410125,6
1,114.694,1,188611447411166,2
2,109.108,1,188611447412250,2
4,185.787,0,188611447414041,2
5,122.058,1,188611447415083,2
6,161.981,1,188611447416125,6
7,194.205,1,188611447417250,6
1,140.14,1,188611447420791,2
3,104.394,1,188611447422666,2
5,194.933,0,188611447424583,2
6,167.042,1,188611447425541,6
7,118.171,1,188611447426625,2
9,119.309,1,188611447428541,2
0,165.763,0,188611447429583,2
1,168.799,1,188611447430500,4
2,186.429,1,188611447431583,6
5,119.752,1,188611447434333,2
7,182.579,0,188611447436291,2
8,114.093,1,188611447437375,3
9,178.405,0,188611447438458,2
0,119.963,1,188611447439583,2
2,106.011,1,188611447441500,2
4,194.823,1,188611447443291,6
5,192.756,0,188611447444375,2
6,198.095,1,188611447445458,3
7,135.425,1,188611447446541,2
8,106.256,1,188611447447625,2
9,128.666,1,188611447448666,2
0,173.79,0,188611447449708,2
2,188.552,0,188611447451625,2
5,131.608,1,188611447454375,2
6,175.099,0,188611447455375,2
7,102.255,1,188611447456375,2
8,124.018,1,188611447457416,2
0,166.88,0,188611447459208,2
1,138.628,1,188611447460208,2
2,191.111,1,188611447461250,6
3,111.311,1,188611447462291,2
4,198.976,0,188611447463375,2
5,122.023,1,188611447464416,2
6,119.933,1,188611447465416,2
7,105.487,1,188611447466416,2
8,163.399,1,188611447467333,4
9,166.594,1,188611447468416,6
0,175.182,0,188611447469500,2
1,135.29,1,188611447470583,2
3,162.042,0,188611447472458,2
4,182.972,0,188611447473500,2
5,135.996,1,188611447474583,2
6,126.919,1,188611447475625,2
7,165.215,1,188611447476500,4
8,173.777,1,188611447477416,4
9,103.969,1,188611447478416,2
1,108.355,1,188611447480208,2
2,193.563,0,188611447481208,2
3,171.708,1,188611447482250,6
5,173.619,1,188611447484083,6
6,134.344,1,188611447485000,4
7,195.109,1,188611447486041,6
9,189.586,0,188611447487750,2
0,112.71,1,188611447488750,2
2,133.602,1,188611447490583,2
3,159.336,0,188611447491625,2
4,195.163,0,188611447492625,2
5,107.131,1,188611447493625,2
6,191.813,1,188611447494625,6
7,112.371,1,188611447495666,2
8,105.529,1,188611447496708,2
2,111.742,1,188611447500083,2
3,178.593,0,188611447501125,2
4,122.867,1,188611447502125,2
5,168.202,0,188611447503125,2
6,137.807,1,188611447504125,2
7,183.596,0,188611447505208,2
8,184.453,0,188611447506208,2
0,179.953,1,188611447507916,6
3,198.177,1,188611447510541,6
6,182.624,0,188611447513166,2
0,110.942,1,188611447516500,2
1,159.065,1,188611447517416,4
2,197.058,1,188611447518458,6
4,175.573,1,188611447520250,4
5,180.483,0,188611447521333,2
6,104.616,1,188611447522416,2
8,113.125,1,188611447524416,2
9,197.354,0,188611447525541,2
1,106.572,1,188611447527458,2
2,105.53,1,188611447528583,2
3,122.53,1,188611447529625,2
5,197.923,1,188611447531541,6
6,114.698,1,188611447532666,2
7,153.842,1,188611447533625,4
8,187.044,0,188611447534708,2
9,190.478,0,188611447535750,2
0,110.069,1,188611447536875,2
1,186.965,0,188611447537916,2
2,106.155,1,188611447539000,2
3,194.179,0,188611447540000,2
5,119.665,1,188611447541875,2
6,112.391,1,188611447542958,2
7,108.478,1,188611447545291,2
8,188.068,1,188611447546250,6
9,129.063,1,188611447547291,2
0,116.163,1,188611447548333,2
1,101.401,1,188611447549333,2
2,114.364,1,188611447550375,6
3,194.577,1,188611447551458,6
4,146.244,1,188611447552541,2
5,185.134,0,188611447553625,2
6,179.237,0,188611447554666,2
7,178.79,0,188611447555708,2
8,119.747,1,188611447556750,2
9,108.085,1,188611447557750,2
0,198.304,1,188611447558875,6
1,179.997,0,188611447559958,2
2,176.829,1,188611447561000,6
3,131.973,1,188611447562125,2
5,191.67,1,188611447564000,6
6,191.908,1,188611447565000,6
7,122.605,1,188611447566041,2
8,193.479,0,188611447567083,2
9,180.575,0,188611447568125,2
0,172.688,0,188611447569125,2
2,186.141,1,188611447570875,6
3,188.117,0,188611447571916,2
5,134.272,1,188611447573708,2
6,103.23,1,188611447574791,2
7,113.919,1,188611447575791,2
8,193.005,0,188611447576791,2
9,106.761,1,188611447577833,2
0,100.298,1,188611447578916,2
1,186.073,0,188611447579958,2
2,191.781,1,188611447580958,6
5,195.592,0,188611447583708,2
6,125.385,1,188611447584833,2
8,102.776,1,188611447586625,2
9,118.999,1,188611447587750,2
0,172.809,0,188611447588791,2
3,193.748,0,188611447591625,2
4,108.451,1,188611447592708,3
5,125.358,1,188611447593791,2
6,106.246,1,188611447594875,2
7,158.92,1,188611447595750,4
8,105.822,1,188611447596791,2
9,164.932,1,188611447597833,6
0,189.627,1,188611447598875,6
2,104.526,1,188611447600583,2
3,147.831,1,188611447601583,2
7,160.826,1,188611447604875,6
8,150.817,1,188611447605791,4
9,109.255,1,188611447606875,2
0,114.772,1,188611447607875,2
3,129.095,1,188611447610500,2
4,182.609,1,188611447611541,6
5,133.374,1,188611447612583,2
6,149.801,1,188611447613541,6
7,111.278,1,188611447614625,2
8,194.952,1,188611447615666,6
9,190.102,0,188611447616708,2
0,196.268,0,188611447617833,2
1,120.311,1,188611447618916,2
5,116.616,1,188611447622458,2
6,165.584,1,188611447623500,6
7,103.505,1,188611447624541,2
8,118.751,1,188611447625666,2
9,100.13,1,188611447626708,2
0,186.355,0,188611447627791,2
1,191.995,0,188611447628875,2
2,111.53,1,188611447629875,2
3,104.96,1,188611447630916,2
4,179.504,0,188611447631958,2
5,125.454,1,188611447633000,2
6,183.778,1,188611447634125,6
7,189.965,0,188611447635125,2
8,169.883,0,188611447636125,2
9,115.696,1,188611447637125,2
1,192.169,1,188611447638958,6
2,112.852,1,188611447640000,2
3,185.256,0,188611447641083,2
5,141.541,1,188611447642875,4
6,182.863,0,188611447643958,2
8,187.738,1,188611447645958,6
9,194.939,1,188611447647000,6
0,109.892,1,188611447648083,2
2,180.749,1,188611447649958,6
3,184.559,0,188611447651041,2
4,198.701,0,188611447652041,2
7,114.828,1,188611447654708,2
9,167.489,0,188611447656458,2
2,186.487,1,188611447659208,6
3,136.592,1,188611447660333,2
5,168.932,0,188611447662208,2
6,190.723,0,188611447663291,2
8,173.192,0,188611447665083,2
0,114.308,1,188611447666875,2
1,116.957,1,188611447667875,2
6,131.913,1,188611447672083,2
7,154.134,1,188611447673000,4
8,177.442,0,188611447674000,2
1,116.071,1,188611447676708,2
4,105.007,1,188611447679291,2
5,111.499,1,188611447680250,2
6,119.894,1,188611447681291,2
7,168.446,1,188611447682333,6
8,112.753,1,188611447683375,2
0,152.37,1,188611447685041,4
2,152.028,1,188611447686708,4
3,128.884,1,188611447687750,2
4,106.637,1,188611447688791,2
5,170.699,0,188611447689833,2
7,196.147,1,188611447691625,6
9,101.126,1,188611447693458,2
0,168.957,1,188611447694500,6
1,117.696,1,188611447695541,2
2,119.558,1,188611447696625,2
3,182.005,0,188611447697666,2
4,170.363,1,188611447698750,6
5,177.92,1,188611447699833,6
6,129.493,1,188611447700833,2
9,168.373,0,188611447703500,2
0,178.43,1,188611447704541,6
1,198.092,0,188611447705583,2
3,119.29,1,188611447707416,2
5,120.064,1,188611447709208,2
6,113.342,1,188611447710291,2
7,129.318,1,188611447711333,2
1,129.674,1,188611447714791,2
2,196.072,1,188611447715875,6
3,128.198,1,188611447716958,2
4,195.137,0,188611447718083,2
5,117.032,1,188611447719125,2
6,195.259,0,188611447720083,2
7,126.979,1,188611447721125,2
8,189.179,0,188611447722125,2
9,168.942,0,188611447723125,2
0,105.274,1,188611447724166,2
1,126.675,1,188611447725125,2
2,133.214,1,188611447726166,2
3,155.791,1,188611447727083,4
5,196.538,0,188611447728916,2
0,183.812,0,188611447733250,2
1,117.472,1,188611447734333,2
2,103.303,1,188611447735375,2
3,133.113,1,188611447736458,2
4,136.777,1,188611447737500,2
5,101.809,1,188611447738583,2
6,179.056,0,188611447739625,2
7,147.768,1,188611447740541,4
8,119.887,1,188611447741625,2
9,178.509,0,188611447742666,2
2,198.148,0,188611447745333,2
4,115.33,1,188611447747166,2
6,182.199,1,188611447749041,6
7,114.842,1,188611447750125,2
8,197.261,0,188611447751208,2
9,176.65,0,188611447752291,2
1,181.446,1,188611447754125,6
2,178.517,0,188611447755166,2
3,129.484,1,188611447756250,2
4,127.625,1,188611447757291,2
5,161.156,1,188611447758375,6
7,116.864,1,188611447760375,2
8,179.009,0,188611447761458,2
0,104.072,1,188611447763416,2
2,125.906,1,188611447765291,2
3,181.81,0,188611447766416,2
4,122.19,1,188611447767458,2
5,176.511,1,188611447768541,6
6,197.851,0,188611447769666,2
7,132.96,1,188611447770583,4
8,115.683,1,188611447771666,2
9,176.175,0,188611447772708,2
0,129.834,1,188611447773666,2
1,116.141,1,188611447774666,2
2,168.988,0,188611447775666,2
3,167.362,0,188611447776708,2
5,180.428,1,188611447778583,6
6,191.474,0,188611447779666,2
7,104.396,1,188611447780750,2
8,192.076,0,188611447781791,2
0,167.637,1,188611447783750,6
2,102.564,1,188611447785666,2
3,185.709,0,188611447786750,2
4,148.971,1,188611447787666,4
5,124.275,1,188611447788791,2
7,170.369,1,188611447790708,3
8,114.432,1,188611447791791,2
9,137.07,1,188611447792875,2
2,129.668,1,188611447795666,2
3,109.388,1,188611447796666,2
4,153.824,1,188611447797625,4
5,196.891,0,188611447798708,2
6,139.613,1,188611447799791,2
7,109.919,1,188611447800833,2
8,128.129,1,188611447801875,2
0,193.532,0,188611447803750,2
1,162.176,0,188611447804791,2
2,184.393,1,188611447805791,6
3,188.827,0,188611447806833,2
5,137.655,1,188611447808666,2
8,137.459,1,188611447811250,6
9,180.122,1,188611447812333,6
1,157.272,0,188611447814125,2
2,185.504,1,188611447815208,6
3,134.301,1,188611447816208,2
6,120.562,1,188611447818750,2
8,125.602,1,188611447820583,2
9,139.726,1,188611447821583,2
1,168.849,0,188611447823458,2
2,128.4,1,188611447824458,2
4,195.824,1,188611447826416,3
5,158.389,1,188611447827375,4
6,128.212,1,188611447828500,2
7,164.309,0,188611447829541,2
8,172.114,0,188611447830583,2
9,137.418,1,188611447831625,2
0,198.072,1,188611447832708,6
1,163.332,0,188611447833791,2
2,137.547,1,188611447834833,2
3,139.202,1,188611447835750,4
5,194.682,1,188611447837625,6
6,188.37,1,188611447838708,6
7,150.527,0,188611447839791,2
8,105.978,1,188611447840875,2
0,120.194,1,188611447842791,2
1,101.406,1,188611447843875,2
2,149.975,1,188611447844750,4
3,199.589,1,188611447845750,6
4,115.786,1,188611447846750,2
5,117.19,1,188611447847750,2
7,178.089,0,188611447849541,2
8,124.892,1,188611447850625,2
9,189.116,1,188611447851625,6
0,105.071,1,188611447852625,2
1,112.17,1,188611447853625,2
2,108.314,1,188611447854625,2
5,116.023,1,188611447857208,2
6,194.902,0,188611447858208,2
7,165.026,0,188611447859250,2
8,143.122,1,188611447860166,4
9,188.612,0,188611447861166,2
1,145.352,1,188611447862833,4
2,127.017,1,188611447863958,2
7,109.154,1,188611447868166,2
8,196.955,1,188611447869208,6
9,117.392,1,188611447870250,2
0,170.276,1,188611447871291,6
1,118.968,1,188611447872333,2
2,152.801,1,188611447873250,4
3,178.799,1,188611447874291,6
4,114.6,1,188611447875333,2
5,170.318,1,188611447876416,6
7,128.672,1,188611447878250,2
8,159.916,0,188611447879208,2
9,104.416,1,188611447880250,2
0,121.704,1,188611447881291,2
1,185.266,0,188611447884291,2
3,181.403,1,188611447886041,6
4,126.352,1,188611447887083,2
5,193.552,1,188611447888125,6
6,112.367,1,188611447889208,2
7,132.016,1,188611447890166,4
8,106.603,1,188611447891208,2
9,129.024,1,188611447892250,2
0,193.344,0,188611447893291,2
4,113.591,1,188611447897083,2
5,111.748,1,188611447898208,2
6,171.967,0,188611447899291,2
7,109.099,1,188611447900416,2
9,106.699,1,188611447902416,2
1,127.992,1,188611447904416,2
2,156.445,1,188611447905375,4
3,120.674,1,188611447906458,2
5,120.537,1,188611447908375,2
7,118.239,1,188611447910208,2
8,105.874,1,188611447911250,2
1,165.705,0,188611447913875,2
3,181.915,0,188611447915708,2
4,172.63,1,188611447916833,6
5,108.148,1,188611447917916,2
6,111.147,1,188611447919000,2
7,172.619,1,188611447920041,6
9,132.25,1,188611447921750,4
0,118.027,1,188611447922750,2
1,118.954,1,188611447923791,2
2,104.352,1,188611447924875,2
3,188.101,1,188611447925916,6
4,181.173,1,188611447926916,6
5,168.506,0,188611447928000,2
7,157.858,0,188611447929916,2
8,180.491,1,188611447930916,6
0,197.282,0,188611447932875,2
1,196.629,0,188611447934041,2
5,104.497,1,188611447937625,2
6,134.913,1,188611447938708,2
7,165.262,0,188611447939833,2
9,196.321,0,188611447941625,2
1,189.445,0,188611447943375,2
2,107.214,1,188611447944416,2
3,107.343,1,188611447945458,2
4,125.372,1,188611447946458,2
5,178.452,0,188611447947458,2
6,190.879,0,188611447948458,2
7,120.363,1,188611447949500,2
8,117.32,1,188611447950541,2
9,195.935,0,188611447951541,2
0,108.344,1,188611447952583,2
2,111.242,1,188611447954333,2
3,187.864,0,188611447955375,2
4,106.923,1,188611447956416,2
5,182.215,1,188611447957458,6
6,196.502,1,188611447958541,6
7,119.708,1,188611447959625,2
9,172.808,0,188611447961458,2
1,174.664,0,188611447963250,2
2,155.153,1,188611447964291,6
3,193.915,1,188611447965333,6
5,196.004,1,188611447967125,6
6,189.298,0,188611447968208,2
8,149.046,1,188611447969875,4
0,172.311,1,188611447971750,6
1,113.702,1,188611447972791,2
2,113.605,1,188611447973833,2
4,161.04,1,188611447975708,6
7,110.084,1,188611447978375,2
8,193.776,1,188611447979416,6
9,130.222,1,188611447980500,2
1,194.859,0,188611447982291,2
2,188.552,0,188611447983375,2
4,179.769,1,188611447985208,6
5,125.171,1,188611447986291,2
6,194.348,0,188611447987291,2
7,179.954,0,188611447988333,2
8,178.562,0,188611447989416,2
9,124.391,1,188611447990500,2
1,180.588,0,188611447992250,2
2,157.892,0,188611447993250,2
3,194.169,1,188611447994250,6
5,122.257,1,188611447996125,2
6,144.655,1,188611447997166,2
8,180.564,0,188611447999041,2
9,122.618,1,188611448000041,2
0,106.687,1,188611448001041,2
1,121.652,1,188611448002041,2
3,135.495,1,188611448003875,2
5,107.986,1,188611448005666,2
6,103.804,1,188611448006666,2
7,192.885,0,188611448007750,2
8,105.206,1,188611448008791,2
9,184.954,0,188611448009875,2
0,168.743,0,188611448010916,2
2,116.943,1,188611448012791,2
3,140.225,1,188611448013791,2
4,113.361,1,188611448014875,2
5,100.193,1,188611448015916,2
6,191.647,0,188611448016958,2
0,130.147,1,188611448020416,2
1,138.175,1,188611448021416,2
3,101.273,1,188611448023166,2
5,189.665,0,188611448024916,2
6,110.734,1,188611448026000,2
7,127.798,1,188611448027000,2
8,186.097,1,188611448028000,6
0,167.573,0,188611448029833,2
1,181.7,0,188611448030958,2
2,163.296,1,188611448032000,6
4,193.219,1,188611448033875,6
5,101.753,1,188611448034958,2
6,125.522,1,188611448036000,2
7,187.863,0,188611448037000,2
8,199.349,1,188611448038041,6
9,190.627,0,188611448039083,2
0,198.848,1,188611448040125,6
1,125.081,1,188611448041166,2
2,196.847,1,188611448042125,6
3,175.855,1,188611448043083,4
4,114.521,1,188611448044166,2
5,120.667,1,188611448045166,2
6,133.683,1,188611448046250,6
7,190.55,1,188611448047333,6
0,126.682,1,188611448050083,2
1,124.739,1,188611448051208,2
4,197.5,0,188611448053916,2
5,105.047,1,188611448055000,2
6,103.934,1,188611448056041,2
7,115.015,1,188611448057166,2
8,136.689,1,188611448058208,2
9,170.117,0,188611448059291,2
0,115.528,1,188611448060333,2
1,186.157,0,188611448061416,2
2,112.09,1,188611448062500,2
3,136.128,1,188611448063500,2
5,104.209,1,188611448065333,2
6,176.024,0,188611448066375,2
7,113.427,1,188611448067375,2
8,119.969,1,188611448068416,2
0,177.514,0,188611448070291,2
1,177.199,0,188611448071333,2
2,119.592,1,188611448072375,2
3,175.252,0,188611448073375,2
4,199.422,0,188611448074458,2
7,189.532,0,188611448077041,2
9,120.35,1,188611448078875,2
0,166.475,0,188611448079958,2
2,134.439,1,188611448081708,4
4,182.947,0,188611448083666,2
5,178.979,1,188611448084625,6
8,159.993,1,188611448087208,4
9,183.783,0,188611448088250,2
0,184.164,0,188611448089208,2
1,113.418,1,188611448090291,2
2,172.151,1,188611448091291,6
3,173.899,0,188611448092333,2
4,106.093,1,188611448093375,2
5,195.675,1,188611448094416,6
6,179.995,0,188611448095416,2
7,193.606,0,188611448096416,2
8,184.791,1,188611448097458,6
9,192.531,1,188611448098500,6
1,122.061,1,188611448100416,2
4,190.194,0,188611448103125,2
7,110.664,1,188611448105833,2
9,129.761,1,188611448107750,2
0,111.591,1,188611448108833,2
1,122.754,1,188611448109875,6
3,196.411,0,188611448111875,2
4,133.137,1,188611448112875,2
5,111.772,1,188611448113958,2
6,178.665,0,188611448115041,2
7,172.17,0,188611448116125,2
8,199.309,0,188611448117208,2
9,137.782,1,188611448118250,2
1,195.961,1,188611448120125,6
2,105.707,1,188611448121166,2
3,135.274,1,188611448122250,2
5,172.148,0,188611448124125,2
6,106.144,1,188611448125166,2
7,134.945,1,188611448126250,2
9,154.552,1,188611448128083,4
0,136.649,1,188611448129208,2
1,102.921,1,188611448130250,2
2,174.21,0,188611448131291,2
3,135.671,1,188611448132375,2
4,133.635,1,188611448133416,2
6,171.824,0,188611448135208,2
8,107.498,1,188611448137083,2
9,197.68,1,188611448138166,6
2,113.991,1,188611448140875,2
3,164.425,1,188611448141791,4
6,186.977,1,188611448144375,6
7,157.907,1,188611448145250,4
8,114.078,1,188611448146291,2
9,180.327,0,188611448147291,2
0,197.272,1,188611448148333,6
1,122.676,1,188611448149333,2
2,109.098,1,188611448150416,2
3,179.47,1,188611448151416,6
4,190.409,1,188611448152500,6
5,134.361,1,188611448153416,4
7,104.981,1,188611448155333,2
8,122.932,1,188611448156375,6
9,108.985,1,188611448157458,2
0,125.387,1,188611448158541,2
1,181.7,0,188611448159625,2
2,172.185,0,188611448160750,2
5,193.645,1,188611448163416,6
6,126.045,1,188611448164541,2
7,192.263,0,188611448165666,2
8,194.695,1,188611448166708,6
9,123.65,1,188611448167791,2
1,171.554,0,188611448169750,2
4,119.679,1,188611448172375,2
7,109.337,1,188611448175166,2
9,174.893,1,188611448177000,6
0,101.498,1,188611448178041,2
2,195.4,0,188611448179916,2
3,130.675,1,188611448180958,2
4,104.033,1,188611448182000,2
6,136.856,1,188611448183833,2
7,179.143,0,188611448184875,2
8,124.975,1,188611448185958,2
9,108.838,1,188611448187041,2
1,193.094,0,188611448188833,2
2,161.467,0,188611448189916,2
3,125.895,1,188611448190958,2
4,171.715,0,188611448192000,2
7,175.316,0,188611448194708,2
8,125.14,1,188611448195750,2
0,170.735,1,188611448197625,6
2,185.07,0,188611448199416,2
5,181.924,0,188611448201958,2
8,186.002,1,188611448204500,6
0,174.614,1,188611448206208,6
4,175.661,0,188611448209541,2
5,124.822,1,188611448210583,2
6,177.737,0,188611448211541,2
7,186.846,0,188611448212500,2
8,161.385,0,188611448213500,2
9,174.159,0,188611448214541,2
0,123.378,1,188611448215541,2
1,196.071,0,188611448216583,2
3,182.397,0,188611448218416,2
4,101.185,1,188611448219541,2
7,184.672,0,188611448222208,2
8,113.446,1,188611448223333,2
9,169.321,0,188611448224333,2
2,109.876,1,188611448227208,2
3,130.243,1,188611448228291,2
5,179.415,1,188611448230208,6
6,192.014,0,188611448231250,2
8,162.898,0,188611448233083,2
9,166.407,0,188611448234125,2
0,103.978,1,188611448236791,2
3,189.477,0,188611448239458,2
4,110.912,1,188611448240500,2
5,118.997,1,188611448241583,2
6,132.3,1,188611448242666,2
7,115.744,1,188611448243750,2
2,168.644,1,188611448247958,4
3,168.586,0,188611448249000,2
4,173.637,0,188611448250125,2
5,195.07,0,188611448251166,2
6,189.771,0,188611448252250,2
7,190.759,0,188611448253291,2
8,179.343,0,188611448254333,2
2,133.173,1,188611448258000,2
4,163.831,0,188611448259875,2
8,169.115,0,188611448263291,2
0,174.965,0,188611448265083,2
1,137.736,1,188611448266125,2
2,175.553,0,188611448267166,2
4,124.596,1,188611448268958,2
5,192.28,0,188611448269958,2
7,139.945,1,188611448271750,2
8,104.744,1,188611448272750,2
9,115.876,1,188611448273791,2
0,117.957,1,188611448274833,2
1,100.809,1,188611448275916,3
3,132.834,1,188611448277791,2
4,124.526,1,188611448278833,2
5,121.509,1,188611448279875,2
